_id,OCCUPANCY_DATE,ORGANIZATION_ID,ORGANIZATION_NAME,SHELTER_ID,SHELTER_GROUP,LOCATION_ID,LOCATION_NAME,LOCATION_ADDRESS,LOCATION_POSTAL_CODE,LOCATION_CITY,LOCATION_PROVINCE,PROGRAM_ID,PROGRAM_NAME,SECTOR,PROGRAM_MODEL,OVERNIGHT_SERVICE_TYPE,PROGRAM_AREA,SERVICE_USER_COUNT,CAPACITY_TYPE,CAPACITY_ACTUAL_BED,CAPACITY_FUNDING_BED,OCCUPIED_BEDS,UNOCCUPIED_BEDS,UNAVAILABLE_BEDS,CAPACITY_ACTUAL_ROOM,CAPACITY_FUNDING_ROOM,OCCUPIED_ROOMS,UNOCCUPIED_ROOMS,UNAVAILABLE_ROOMS,OCCUPANCY_RATE_BEDS,OCCUPANCY_RATE_ROOMS
232845,16-02-2022,36,Warden Woods Community Centre,71,Scarborough Cold Weather Drop-IN,1115,Warden Woods 705 Progress Ave Respite ,705 Progress Ave,M1H 2X1,Toronto,ON,15091,Warden Woods 705 Progress Ave Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,34,Bed Based Capacity,34,34,34,0,0,,,,,,100,
232846,16-02-2022,16,Women's Hostels Inc.,27,Nellie's,,,,,,,12051,Nellie's Women's Shelter,Women,Emergency,Shelter,Base Shelter and Overnight Services System,1,Bed Based Capacity,1,5,1,0,4,,,,,,100,
232847,16-02-2022,4,WoodGreen Red Door Family Shelter,7,Red Door Family Shelter,1001,Red Door Family Shelter,189B Booth Ave,M4M 2M5,Toronto,ON,11791,Red Door - Family Shelter,Families,Emergency,Shelter,Base Shelter and Overnight Services System,81,Room Based Capacity,,,,,,24,27,23,1,3,,95.83
232848,16-02-2022,3,YMCA of Greater Toronto,5,YMCA House,1096,Vanauley Street YMCA Emergency Shelter,7 Vanauley St,M5T 2V9,Toronto,ON,13291,YMCA House-Vanauley,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,19,Bed Based Capacity,19,19,19,0,0,,,,,,100,
232849,16-02-2022,3,YMCA of Greater Toronto,5,YMCA House,1198,Multiple Youth Agencies Downtown Hotel Program,92 Peter St,M5V 2G5,Toronto,ON,15591,YMCA Youth Hotel Program,Youth,Emergency,Motel/Hotel Shelter,COVID-19 Response,28,Room Based Capacity,,,,,,28,28,28,0,0,,100
232850,16-02-2022,3,YMCA of Greater Toronto,64,YMCA Sprott House,1101,YMCA Sprott House ,21 Walmer Rd,M5R 2W7,Toronto,ON,13451,YMCA Sprott House,Youth,Transitional,Shelter,Base Shelter and Overnight Services System,23,Bed Based Capacity,25,25,23,2,0,,,,,,92,
232851,16-02-2022,17,YWCA Toronto,50,YWCA - First Stop Woodlawn,1062,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,Toronto,ON,12277,YWCA - Adult Women Shelter,Women,Emergency,Shelter,Base Shelter and Overnight Services System,25,Bed Based Capacity,25,25,25,0,0,,,,,,100,
232852,16-02-2022,17,YWCA Toronto,50,YWCA - First Stop Woodlawn,1062,YWCA 1st Stop Woodlawn ,80 Woodlawn Ave E,M4T 1C1,Toronto,ON,12278,YWCA - Youth Shelter,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,22,Bed Based Capacity,24,24,22,2,0,,,,,,91.67,
232853,16-02-2022,17,YWCA Toronto,78,YWCA-348 Davenport,1129,YWCA Davenport Shelter,348 Davenport Road,M5R 1K6,Toronto,ON,14651,YWCA Davenport - Adult,Women,Emergency,Shelter,Base Shelter and Overnight Services System,18,Bed Based Capacity,19,19,18,1,0,,,,,,94.74,
232854,16-02-2022,17,YWCA Toronto,78,YWCA-348 Davenport,1129,YWCA Davenport Shelter,348 Davenport Road,M5R 1K6,Toronto,ON,14671,YWCA Davenport - Youth,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,13,Bed Based Capacity,20,20,13,7,0,,,,,,65,
232855,16-02-2022,31,Youth Without Shelter,52,Youth Without Shelter,1064,Youth Without Shelter ,6 Warrendale Ct,M9V 1P9,Etobicoke,ON,12292,Youth without Shelter Emergency Shelter Program,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,23,Bed Based Capacity,23,23,23,0,0,,,,,,100,
232856,16-02-2022,31,Youth Without Shelter,52,Youth Without Shelter,1064,Youth Without Shelter ,6 Warrendale Ct,M9V 1P9,Etobicoke,ON,12291,Youth without Shelter Stay In School Program,Youth,Transitional,Shelter,Base Shelter and Overnight Services System,13,Bed Based Capacity,14,14,13,1,0,,,,,,92.86,
232857,16-02-2022,38,YouthLink,81,YouthLink Shelter,1147,YouthLink ,747 Warden Ave,M1L 4A1,Scarborough,ON,14891,YouthLink Emergency Program,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,10,Bed Based Capacity,10,12,10,0,2,,,,,,100,
232858,16-02-2022,38,YouthLink,81,YouthLink Shelter,1147,YouthLink ,747 Warden Ave,M1L 4A1,Scarborough,ON,14911,YouthLink Transitional Program,Mixed Adult,Transitional,Shelter,Base Shelter and Overnight Services System,31,Bed Based Capacity,31,31,31,0,0,,,,,,100,
232859,17-02-2022,24,COSTI Immigrant Services,40,COSTI Reception Centre,1051,COSTI Reception Centre,100 Lippincott St,M5S 2P1,Toronto,ON,12251,COSTI Reception Centre CITY Program,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,8,Bed Based Capacity,8,8,8,0,0,,,,,,100,
232860,17-02-2022,24,COSTI Immigrant Services,40,COSTI Reception Centre,1114,COSTI Uptown Hotel Program,55 Hallcrown Pl,M2J 4R1,North York,ON,15372,COSTI Uptown Hotel COVID-19 - Family Program,Families,Emergency,Motel/Hotel Shelter,COVID-19 Response,247,Room Based Capacity,,,,,,85,113,85,0,28,,100
232861,17-02-2022,24,COSTI Immigrant Services,40,COSTI Reception Centre,1114,COSTI Uptown Hotel Program,55 Hallcrown Pl,M2J 4R1,North York,ON,13751,COSTI Uptown Hotel Family Program,Families,Emergency,Motel/Hotel Shelter,Temporary Refugee Response,410,Room Based Capacity,,,,,,123,107,123,0,0,,100
232862,17-02-2022,24,COSTI Immigrant Services,40,COSTI Reception Centre,1114,COSTI Uptown Hotel Program,55 Hallcrown Pl,M2J 4R1,North York,ON,16535,COSTI Uptown Hotel Program - Refugee Singles,Mixed Adult,Emergency,Motel/Hotel Shelter,Temporary Refugee Response,13,Room Based Capacity,,,,,,13,13,13,0,0,,100
232863,17-02-2022,14,Christie Ossington Neighbourhood Centre,22,Christie Ossington Men's Hostel,1160,CONC Etobicoke Hotel Program,445 Rexdale Blvd,M9W 6P8,Etobicoke,ON,16111,CONC Etobicoke Hotel Program - Mixed Adult,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,152,Room Based Capacity,,,,,,147,155,147,0,8,,100
232864,17-02-2022,14,Christie Ossington Neighbourhood Centre,22,Christie Ossington Men's Hostel,1172,CONC West End Hotel Program,14 Roncesvalles Ave,M6R 2K3,Toronto,ON,15711,CONC Men's Hotel Program,Men,Emergency,Motel/Hotel Shelter,COVID-19 Response,39,Room Based Capacity,,,,,,39,40,39,0,1,,100
232865,17-02-2022,14,Christie Ossington Neighbourhood Centre,22,Christie Ossington Men's Hostel,1029,CONC Men's Shelter Lansdowne Ave,973 Lansdowne Ave,M6H 3Z5,Toronto,ON,12011,Christie Ossington Men's Hostel,Men,Emergency,Shelter,Base Shelter and Overnight Services System,33,Bed Based Capacity,33,33,33,0,0,,,,,,100,
232866,17-02-2022,14,Christie Ossington Neighbourhood Centre,22,Christie Ossington Men's Hostel,1102,CONC Men's Shelter Bloor St W,850 Bloor St W,M6G 1M2,Toronto,ON,13611,Christie Ossington Men's Hostel South,Men,Emergency,Shelter,Base Shelter and Overnight Services System,15,Bed Based Capacity,15,15,15,0,0,,,,,,100,
232867,17-02-2022,23,"Christie Refugee Welcome Centre, Inc.",39,Christie Refugee Welcome Centre,1052,Christie Refugee Welcome Centre,43 Christie St,M6G 3B1,Toronto,ON,12233,Christie Refugee Welcome Centre - Settlement and Support,Families,Emergency,Shelter,Base Shelter and Overnight Services System,50,Room Based Capacity,,,,,,20,30,20,0,10,,100
232868,17-02-2022,1,City of Toronto,53,Birkdale Residence,1070,SSHA Birkdale Residence,1229 Ellesmere Rd,M1P 4V8,Toronto,ON,12351,Birkdale Residence - Bedded Program,Families,Emergency,Shelter,Base Shelter and Overnight Services System,218,Room Based Capacity,,,,,,64,65,64,0,1,,100
232869,17-02-2022,1,City of Toronto,53,Birkdale Residence,1103,SSHA North York West Hotel Program,1677 Wilson Ave,M3L 1A5,North York,ON,16671,SSHA North York West Hotel - North - Mixed Adult,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,78,Room Based Capacity,,,,,,78,83,78,0,5,,100
232870,17-02-2022,1,City of Toronto,53,Birkdale Residence,1103,SSHA North York West Hotel Program,1677 Wilson Ave,M3L 1A5,North York,ON,16691,SSHA North York West Hotel - North Ã¢ÂÂ Co-ed,Families,Emergency,Motel/Hotel Shelter,COVID-19 Response,23,Room Based Capacity,,,,,,12,12,12,0,0,,100
232871,17-02-2022,1,City of Toronto,53,Birkdale Residence,1103,SSHA North York West Hotel Program,1677 Wilson Ave,M3L 1A5,North York,ON,16311,SSHA North York West Hotel Program - Couples,Families,Emergency,Motel/Hotel Shelter,COVID-19 Response,28,Room Based Capacity,,,,,,14,14,14,0,0,,100
232872,17-02-2022,1,City of Toronto,53,Birkdale Residence,1103,SSHA North York West Hotel Program,1677 Wilson Ave,M3L 1A5,North York,ON,16271,SSHA North York West Hotel Program - Mixed Adult,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,72,Room Based Capacity,,,,,,72,77,72,0,5,,100
232873,17-02-2022,1,City of Toronto,60,Downsview Dells,1009,SSHA Downsview Dells,1651 Sheppard Ave W,M3M 2X4,Toronto,ON,11815,Downsview Dells Bedded Program,Men,Transitional,Shelter,Base Shelter and Overnight Services System,9,Bed Based Capacity,12,12,9,3,0,,,,,,75,
232874,17-02-2022,1,City of Toronto,83,Expansion  Sites,1181,SSHA Roehampton Hotel Program,808 Mt Pleasant Rd,M4P 2L2,Toronto,ON,15991,Roehampton Residence,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,132,Room Based Capacity,,,,,,70,86,70,0,16,,100
232875,17-02-2022,1,City of Toronto,83,Expansion  Sites,1194,Scarborough Women's Shelter - Milner,20 Milner Business Ct,M1B 3M6,Scarborough,ON,16471,Scarborough Women's Shelter - Milner,Women,Emergency,Motel/Hotel Shelter,COVID-19 Response,99,Room Based Capacity,,,,,,99,100,99,0,1,,100
232876,17-02-2022,1,City of Toronto,2,Family Residence,1065,SSHA Family Residence,4222 Kingston Rd,M1E 2M6,Toronto,ON,12311,Family Residence - Main Program,Families,Emergency,Shelter,Base Shelter and Overnight Services System,152,Room Based Capacity,,,,,,42,43,42,0,1,,100
232877,17-02-2022,1,City of Toronto,2,Family Residence,1065,SSHA Family Residence,4222 Kingston Rd,M1E 2M6,Toronto,ON,16232,Family Residence - Main Site - Winter Program,Families,Emergency,Shelter,COVID-19 Response,2,Bed Based Capacity,2,8,2,0,6,,,,,,100,
232878,17-02-2022,1,City of Toronto,2,Family Residence,1066,SSHA Scarborough Hotel Program 3,4674 Kingston Rd,M1E 2P9,Toronto,ON,12392,SSHA Scarborough Hotel 3 - Family Program,Families,Emergency,Motel/Hotel Shelter,Base Shelter and Overnight Services System,65,Room Based Capacity,,,,,,20,40,20,0,20,,100
232879,17-02-2022,1,City of Toronto,2,Family Residence,1066,SSHA Scarborough Hotel Program 3,4674 Kingston Rd,M1E 2P9,Toronto,ON,16231,SSHA Scarborough Hotel 3 - Mixed Adult Winter Program,Families,Emergency,Motel/Hotel Shelter,COVID-19 Response,37,Room Based Capacity,,,,,,19,18,19,0,0,,100
232880,17-02-2022,1,City of Toronto,2,Family Residence,1067,SSHA Scarborough Hotel Program 4,4540 Kingston Rd,M1E 2N8,Toronto,ON,12391,SSHA Scarborough Hotel 4 - Family Program,Families,Emergency,Motel/Hotel Shelter,Base Shelter and Overnight Services System,38,Room Based Capacity,,,,,,17,20,17,0,3,,100
232881,17-02-2022,1,City of Toronto,62,Fort York Residence,1011,SSHA Fort York Residence,38 Bathurst St,M5V 3W3,Toronto,ON,13031,Fort York Extreme Weather Program,Men,Emergency,Shelter,Base Shelter and Overnight Services System,5,Bed Based Capacity,5,15,5,0,10,,,,,,100,
232882,17-02-2022,1,City of Toronto,62,Fort York Residence,1011,SSHA Fort York Residence,38 Bathurst St,M5V 3W3,Toronto,ON,11831,Fort York Residence Bedded Program,Men,Transitional,Shelter,Base Shelter and Overnight Services System,36,Bed Based Capacity,36,37,36,0,1,,,,,,100,
232883,17-02-2022,1,City of Toronto,62,Fort York Residence,1123,SSHA North Hotel Program,3600 Steeles Ave W,L4L 8P5,Vaughan,ON,14051,Fort York Residence North Hotel Program,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,72,Room Based Capacity,,,,,,67,51,66,1,0,,98.51
232884,17-02-2022,1,City of Toronto,62,Fort York Residence,1011,SSHA Fort York Residence,38 Bathurst St,M5V 3W3,Toronto,ON,12711,Fort York SRO Units Program,Men,Transitional,Shelter,Base Shelter and Overnight Services System,24,Bed Based Capacity,24,24,24,0,0,,,,,,100,
232885,17-02-2022,1,City of Toronto,54,Robertson House,1069,Robertson House,291 Sherbourne St,M5A 2R9,Toronto,ON,12331,Robertson House - Main Program,Families,Emergency,Shelter,Base Shelter and Overnight Services System,94,Room Based Capacity,,,,,,36,37,36,0,1,,100
232886,17-02-2022,1,City of Toronto,82,SSHA Etobicoke Hotel Program,1163,SSHA Etobicoke Hotel Program,,,,,16058,SSHA Isolation Program,Mixed Adult,Emergency,Isolation/Recovery Site,COVID-19 Response,5,Room Based Capacity,,,,,,14,30,5,9,16,,35.71
232887,17-02-2022,1,City of Toronto,82,SSHA Etobicoke Hotel Program,1163,SSHA Etobicoke Hotel Program,,,,,15391,SSHA Recovery Program,Mixed Adult,Emergency,Isolation/Recovery Site,COVID-19 Response,22,Room Based Capacity,,,,,,65,30,17,48,0,,26.15
232888,17-02-2022,1,City of Toronto,59,Scarborough Village Residence,1155,SSHA Scarborough Hotel Program 1,4584 Kingston Rd,M1E 2P4,Scarborough,ON,15673,SSHA Scarborough Hotel 1 - Mixed Adult Program,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,46,Room Based Capacity,,,,,,23,23,23,0,0,,100
232889,17-02-2022,1,City of Toronto,59,Scarborough Village Residence,1151,SSHA Scarborough Village Residence,3306 Kingston Rd,M1M 1P8,Toronto,ON,14811,Scarborough Village Residence Main Program,Mixed Adult,Transitional,Shelter,Base Shelter and Overnight Services System,83,Bed Based Capacity,88,88,83,5,0,,,,,,94.32,
232890,17-02-2022,1,City of Toronto,3,Seaton House,1154,SSHA Junction Place,731 Runnymede Rd,M6N 3V7,Toronto,ON,15171,Junction Place,Men,Emergency,Shelter,Base Shelter and Overnight Services System,47,Bed Based Capacity,47,50,47,0,3,,,,,,100,
232891,17-02-2022,1,City of Toronto,3,Seaton House,1008,SSHA Seaton House,339 George St,M5A 2N2,Toronto,ON,11812,Seaton House - Annex Harm Reduction & Managed Alcohol Program,Men,Emergency,Shelter,Base Shelter and Overnight Services System,48,Bed Based Capacity,50,51,48,2,1,,,,,,96,
232892,17-02-2022,1,City of Toronto,3,Seaton House,1008,SSHA Seaton House,339 George St,M5A 2N2,Toronto,ON,13851,Seaton House - Extended Hostel Program,Men,Emergency,Shelter,Base Shelter and Overnight Services System,9,Bed Based Capacity,10,10,9,1,0,,,,,,90,
232893,17-02-2022,1,City of Toronto,3,Seaton House,1008,SSHA Seaton House,339 George St,M5A 2N2,Toronto,ON,15051,Seaton House - Fourth Floor Program,Men,Emergency,Shelter,Base Shelter and Overnight Services System,72,Bed Based Capacity,72,81,72,0,9,,,,,,100,
232894,17-02-2022,1,City of Toronto,3,Seaton House,1008,SSHA Seaton House,339 George St,M5A 2N2,Toronto,ON,11811,Seaton House - Hostel Program,Men,Emergency,Shelter,Base Shelter and Overnight Services System,66,Bed Based Capacity,66,66,66,0,0,,,,,,100,
232895,17-02-2022,1,City of Toronto,3,Seaton House,1008,SSHA Seaton House,339 George St,M5A 2N2,Toronto,ON,15191,Seaton House - Infirmary Bedded Program,Men,Transitional,Shelter,Base Shelter and Overnight Services System,19,Bed Based Capacity,22,22,19,3,0,,,,,,86.36,
232896,17-02-2022,1,City of Toronto,3,Seaton House,1008,SSHA Seaton House,339 George St,M5A 2N2,Toronto,ON,14371,Seaton House - O'Neill Harm Reduction Program,Men,Emergency,Shelter,Base Shelter and Overnight Services System,10,Bed Based Capacity,10,10,10,0,0,,,,,,100,
232897,17-02-2022,1,City of Toronto,3,Seaton House,1190,SSHA Downtown Response Program,76 Church St,M5C 2G1,Toronto,ON,15751,Seaton House Hostel Response Program,Men,Emergency,Shelter,COVID-19 Response,46,Bed Based Capacity,46,55,46,0,9,,,,,,100,
232898,17-02-2022,1,City of Toronto,6,Streets To Homes,1004,Streets to Homes Assessment and Referral Centre (SHARC),129 Peter St,M5V 2H3,Toronto,ON,16171,Streets to Homes - 129 Peter Street - Warming Centre,Mixed Adult,Emergency,Warming Centre,Winter Programs,19,Bed Based Capacity,19,19,19,0,0,,,,,,100,
232899,17-02-2022,1,City of Toronto,6,Streets To Homes,1004,Streets to Homes Assessment and Referral Centre (SHARC),129 Peter St,M5V 2H3,Toronto,ON,12952,Streets to Homes Bedded Program,Mixed Adult,Transitional,Shelter,Base Shelter and Overnight Services System,11,Bed Based Capacity,14,27,11,3,13,,,,,,78.57,
232900,17-02-2022,1,City of Toronto,4,Women's Residence,1124,SSHA Downtown Hotel Program,77 Ryerson Ave,M5T 2V4,Toronto,ON,14631,SSHA Downtown Hotel Women's Program,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,67,Room Based Capacity,,,,,,65,71,63,2,6,,96.92
232901,17-02-2022,1,City of Toronto,4,Women's Residence,1005,SSHA Womens' Residence,674 Dundas St W,M5H 1H9,Toronto,ON,12471,Women's Residence Extreme Weather Program,Women,Emergency,Shelter,Base Shelter and Overnight Services System,8,Bed Based Capacity,9,9,8,1,0,,,,,,88.89,
232902,17-02-2022,1,City of Toronto,4,Women's Residence,1005,SSHA Womens' Residence,674 Dundas St W,M5H 1H9,Toronto,ON,11798,Womens' Residence - Main Program,Women,Emergency,Shelter,Base Shelter and Overnight Services System,73,Bed Based Capacity,74,74,73,1,0,,,,,,98.65,
232903,17-02-2022,1,City of Toronto,91,,1240,Masaryk-Cowan CC,220 Cowan Ave,M6K 2N6,Toronto,ON,16711,COVID19 Response - Masaryk-Cowan,Mixed Adult,Emergency,24-Hour Respite Site,Winter Programs,34,Bed Based Capacity,34,34,34,0,0,,,,,,100,
232904,17-02-2022,1,City of Toronto,91,,1158,Warden Hilltop CC,25 Mendelssohn St,M1L 0G8,Scarborough,ON,16731,COVID19 Response - Warden Hilltop,Mixed Adult,Emergency,24-Hour Respite Site,Winter Programs,55,Bed Based Capacity,55,55,55,0,0,,,,,,100,
232905,17-02-2022,1,City of Toronto,91,,1171,SSHA East End Hotel Program,1684 Queen St E,M4L 1G6,Toronto,ON,16771,SSHA Queen East Hotel Program,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,47,Room Based Capacity,,,,,,41,44,41,0,3,,100
232906,17-02-2022,13,Cornerstone Place,21,Cornerstone Place,1028,Cornerstone Place,616 Vaughan Rd,M6C 2R5,Toronto,ON,11971,Cornerstone Place,Men,Emergency,Shelter,Base Shelter and Overnight Services System,21,Bed Based Capacity,21,21,21,0,0,,,,,,100,
232907,17-02-2022,12,Covenant House Toronto,20,Covenant House,1198,Multiple Youth Agencies Downtown Hotel Program,92 Peter St,M5V 2G5,Toronto,ON,15551,Covenant House - Hotel Program,Youth,Emergency,Motel/Hotel Shelter,COVID-19 Response,42,Room Based Capacity,,,,,,42,42,42,0,0,,100
232908,17-02-2022,12,Covenant House Toronto,20,Covenant House,1026,Covenant House Gerrard St E,20 Gerrard St E,M5B 2P3,Toronto,ON,11951,Covenant House Residence,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,53,Bed Based Capacity,53,53,53,0,0,,,,,,100,
232909,17-02-2022,12,Covenant House Toronto,20,Covenant House,1027,Covenant House McGill St,21 McGill St,M5B 1H3,Toronto,ON,11955,Covenant House Rights of Passage,Youth,Transitional,Shelter,Base Shelter and Overnight Services System,27,Bed Based Capacity,28,28,27,1,0,,,,,,96.43,
232910,17-02-2022,6,Dixon Hall,80,351 Lakeshore Respite Services,1149,Dixon Hall 351 Lake Shore Blvd E Respite,351 Lake Shore Blvd E,M5A 1C1,Toronto,ON,14791,Dixon Hall 351 Lake Shore Blvd E. Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,44,Bed Based Capacity,44,44,44,0,0,,,,,,100,
232911,17-02-2022,6,Dixon Hall,9,Dixon Hall - Heyworth House,1128,Dixon Hall 354 George St,354 George St,M5A 2N3,Scarborough,ON,15331,Dixon Hall - 354 George,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,48,Bed Based Capacity,49,50,48,1,1,,,,,,97.96,
232912,17-02-2022,6,Dixon Hall,9,Dixon Hall - Heyworth House,1176,Dixon Hall Bond Place Hotel Program,65 Dundas St E,M5B 2G8,Toronto,ON,16091,Dixon Hall - Bond Place Hotel Program,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,241,Room Based Capacity,,,,,,230,245,223,7,15,,96.96
232913,17-02-2022,6,Dixon Hall,9,Dixon Hall - Heyworth House,1015,Dixon Hall Heyworth House,2714 Danforth Ave,M4C 1L7,Toronto,ON,11892,Dixon Hall - Heyworth House,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,41,Bed Based Capacity,41,41,41,0,0,,,,,,100,
232914,17-02-2022,6,Dixon Hall,9,Dixon Hall - Heyworth House,1167,HFS Downtown Hotel Program,60 York St,M5J 1S8,Toronto,ON,15511,Dixon Hall Downtown Hotel - Mixed Adult Program,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,90,Room Based Capacity,,,,,,90,92,90,0,2,,100
232915,17-02-2022,6,Dixon Hall,9,Dixon Hall - Heyworth House,1177,Dixon Hall Downtown Hotel,56 Yonge St,M5E 1G5,Toronto,ON,15891,Dixon Hall Downtown Hotel Program - Mixed Adult,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,53,Room Based Capacity,,,,,,51,52,51,0,1,,100
232916,17-02-2022,6,Dixon Hall,14,Dixon Hall - Schoolhouse,1020,Dixon Hall Schoolhouse,349 George St,M5A 2N2,Toronto,ON,11897,Dixon Hall - Schoolhouse,Men,Emergency,Shelter,Base Shelter and Overnight Services System,22,Bed Based Capacity,22,22,22,0,0,,,,,,100,
